agent_id,vehicle_type,depot_node,tasks_count,trips_count,mass_tons,pickup_km,unload_km,return_km,total_km,total_hours,km_limit,hour_limit,km_ok,hours_ok,assigned_task_ids
AGENT_00587,VT_C,1746883131,5,1,9.117,27.156,22.558,38.544,88.258,5.762,140.0,10.0,True,True,"['TASK_03624', 'TASK_03718', 'TASK_03514', 'TASK_03283', 'TASK_17091']"
AGENT_00052,VT_AB,230361,10,1,8.953,9.924,68.458,61.549,139.931,8.21,140.0,10.0,True,True,"['TASK_01566', 'TASK_01397', 'TASK_01294', 'TASK_01151', 'TASK_01292', 'TASK_15798', 'TASK_01402', 'TASK_13767', 'TASK_01146', 'TASK_17404']"
AGENT_00053,VT_AB,230361,9,1,8.959,14.657,57.517,61.549,133.723,7.732,140.0,10.0,True,True,"['TASK_22533', 'TASK_03786', 'TASK_03281', 'TASK_03280', 'TASK_10160', 'TASK_03725', 'TASK_03707', 'TASK_03055', 'TASK_20576']"
AGENT_00067,VT_AB,230361,3,1,2.147,9.644,66.137,61.549,137.33,6.442,140.0,10.0,True,True,"['TASK_06309', 'TASK_15045', 'TASK_22402']"
AGENT_00068,VT_AB,230361,6,1,5.261,9.349,68.763,61.549,139.661,7.219,140.0,10.0,True,True,"['TASK_01084', 'TASK_01546', 'TASK_01291', 'TASK_19251', 'TASK_01541', 'TASK_10102']"
AGENT_00069,VT_AB,230361,8,1,9.558,40.928,41.53,33.702,116.16,6.72,140.0,10.0,True,True,"['TASK_01568', 'TASK_01417', 'TASK_01497', 'TASK_01310', 'TASK_25407', 'TASK_11471', 'TASK_08391', 'TASK_21399']"
AGENT_00070,VT_AB,230361,5,1,5.275,13.694,53.504,61.549,128.747,6.544,140.0,10.0,True,True,"['TASK_23610', 'TASK_10964', 'TASK_11002', 'TASK_04001', 'TASK_04008']"
AGENT_00075,VT_AB,230361,2,1,1.405,8.599,69.658,61.549,139.806,6.285,140.0,10.0,True,True,"['TASK_10685', 'TASK_01404']"
AGENT_00076,VT_AB,230361,2,1,1.657,9.409,68.366,61.549,139.324,6.285,140.0,10.0,True,True,"['TASK_14320', 'TASK_06694']"
AGENT_00078,VT_AB,230361,10,1,6.159,13.989,65.193,59.834,139.016,8.152,140.0,10.0,True,True,"['TASK_01542', 'TASK_01341', 'TASK_24196', 'TASK_13539', 'TASK_23445', 'TASK_17650', 'TASK_19509', 'TASK_22672', 'TASK_27651', 'TASK_20325']"
AGENT_00116,VT_AB,230361,3,1,2.891,8.825,67.939,61.549,138.313,6.483,140.0,10.0,True,True,"['TASK_06278', 'TASK_05980', 'TASK_05981']"
AGENT_00510,VT_AB,1746883131,3,1,2.155,24.149,65.207,50.612,139.968,6.552,140.0,10.0,True,True,"['TASK_09729', 'TASK_00916', 'TASK_00816']"
AGENT_00060,VT_AB,230361,7,1,4.655,12.171,65.889,61.549,139.61,7.497,140.0,10.0,True,True,"['TASK_29166', 'TASK_00729', 'TASK_00765', 'TASK_00760', 'TASK_00970', 'TASK_00703', 'TASK_00666']"
AGENT_00229,VT_C,230361,4,1,8.284,11.479,13.794,21.872,47.145,3.543,140.0,10.0,True,True,"['TASK_21530', 'TASK_20033', 'TASK_16414', 'TASK_26326']"
AGENT_00485,VT_AB,1746883131,1,1,0.781,23.063,64.369,50.612,138.043,5.992,140.0,10.0,True,True,['TASK_17164']
AGENT_00489,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00492,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00493,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00583,VT_C,1746883131,5,1,5.093,33.633,54.966,50.612,139.211,8.078,140.0,10.0,True,True,"['TASK_03289', 'TASK_22041', 'TASK_28671', 'TASK_04098', 'TASK_04252']"
AGENT_00273,VT_AB,1533456031,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00571,VT_C,1746883131,3,1,2.762,23.723,65.078,50.612,139.413,7.387,140.0,10.0,True,True,"['TASK_00939', 'TASK_00863', 'TASK_13731']"
AGENT_00059,VT_AB,230361,7,1,8.99,17.192,26.229,33.702,77.123,4.893,140.0,10.0,True,True,"['TASK_17720', 'TASK_05417', 'TASK_00700', 'TASK_00716', 'TASK_00674', 'TASK_00661', 'TASK_00651']"
AGENT_00119,VT_AB,230361,1,1,0.669,8.591,69.726,61.549,139.866,6.068,140.0,10.0,True,True,['TASK_01080']
AGENT_00267,VT_AB,1533456031,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00318,VT_AB,1903257537,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00423,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00424,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00427,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00428,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00438,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00514,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00515,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00536,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00538,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00597,VT_C,1746883131,3,1,8.821,25.731,6.326,29.267,61.324,3.837,140.0,10.0,True,True,"['TASK_25317', 'TASK_13317', 'TASK_11737']"
AGENT_00371,VT_C,1903257537,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00235,VT_C,230361,8,1,7.921,10.624,65.148,61.549,137.321,9.042,140.0,10.0,True,True,"['TASK_22431', 'TASK_07299', 'TASK_21991', 'TASK_00713', 'TASK_00734', 'TASK_00740', 'TASK_00737', 'TASK_00967']"
AGENT_00236,VT_C,230361,4,1,8.491,11.09,18.656,22.097,51.842,3.756,140.0,10.0,True,True,"['TASK_14582', 'TASK_07655', 'TASK_07766', 'TASK_19648']"
AGENT_00349,VT_C,1903257537,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00266,VT_AB,1533456031,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00436,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00516,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00517,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00518,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00519,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00520,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00531,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00532,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00533,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00534,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00535,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00537,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00539,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00540,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00541,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00542,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00543,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00544,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00545,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00546,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00547,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00548,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00549,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00550,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00551,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00552,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00553,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00262,VT_AB,1533456031,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00422,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00431,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00454,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00033,VT_AB,230361,8,1,7.724,13.138,59.862,59.834,132.834,7.455,140.0,10.0,True,True,"['TASK_01254', 'TASK_01295', 'TASK_01481', 'TASK_01281', 'TASK_01180', 'TASK_13073', 'TASK_01320', 'TASK_01278']"
AGENT_00034,VT_AB,230361,5,1,3.873,15.246,62.923,61.549,139.718,7.022,140.0,10.0,True,True,"['TASK_07642', 'TASK_07374', 'TASK_07379', 'TASK_20612', 'TASK_17812']"
AGENT_00035,VT_AB,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00036,VT_AB,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00037,VT_AB,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00038,VT_AB,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00039,VT_AB,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00040,VT_AB,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00041,VT_AB,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00042,VT_AB,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00043,VT_AB,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00044,VT_AB,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00045,VT_AB,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00046,VT_AB,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00062,VT_AB,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00122,VT_AB,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00127,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00136,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00137,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00138,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00139,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00140,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00141,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00144,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00146,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00149,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00151,VT_AD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00271,VT_AB,1533456031,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00457,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00506,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00564,VT_C,1746883131,6,1,7.372,24.088,27.479,48.493,100.061,6.648,140.0,10.0,True,True,"['TASK_00923', 'TASK_01058', 'TASK_00914', 'TASK_01069', 'TASK_01071', 'TASK_01065']"
AGENT_00210,VT_C,230361,3,1,7.609,43.034,30.249,22.097,95.38,5.385,140.0,10.0,True,True,"['TASK_22079', 'TASK_07496', 'TASK_06898']"
AGENT_00363,VT_C,1903257537,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00478,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00479,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00480,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00481,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00486,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00487,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00502,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00503,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00444,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00001,VT_A,230361,2,1,5.372,16.87,3.797,7.671,28.338,1.621,130.0,10.0,True,True,"['TASK_03178', 'TASK_11008']"
AGENT_00304,VT_A,1903257537,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00123,VT_AB,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00458,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00180,VT_C,230361,3,1,6.213,9.875,16.982,22.097,48.954,3.275,140.0,10.0,True,True,"['TASK_15435', 'TASK_16572', 'TASK_16952']"
AGENT_00121,VT_AB,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00439,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00004,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00296,VT_A,1903257537,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00449,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00245,VT_A,1533456031,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00298,VT_A,1903257537,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00418,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00419,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00420,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00434,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00470,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00448,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00505,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00509,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00005,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00049,VT_AB,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00425,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00426,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00447,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00450,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00461,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00511,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00574,VT_C,1746883131,3,1,6.559,23.733,19.858,38.544,82.136,4.783,140.0,10.0,True,True,"['TASK_01000', 'TASK_00982', 'TASK_15272']"
AGENT_00521,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00523,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00524,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00522,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00525,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00526,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00527,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00528,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00529,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00530,VT_ABD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00561,VT_AD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00465,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00466,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00596,VT_C,1746883131,2,1,5.467,23.653,12.138,29.267,65.058,3.657,140.0,10.0,True,True,"['TASK_25540', 'TASK_12809']"
AGENT_00609,VT_CD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00604,VT_CD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00272,VT_AB,1533456031,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00391,VT_A,1746883131,3,1,1.352,25.597,62.661,40.565,128.823,6.028,130.0,10.0,True,True,"['TASK_00036', 'TASK_17286', 'TASK_17176']"
AGENT_00437,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00599,VT_C,1746883131,5,1,4.461,26.921,61.625,50.612,139.158,8.075,140.0,10.0,True,True,"['TASK_17169', 'TASK_17328', 'TASK_00059', 'TASK_17305', 'TASK_22467']"
AGENT_00512,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00603,VT_CD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00605,VT_CD,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00269,VT_AB,1533456031,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00452,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00453,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00006,VT_A,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,10.0,True,True,[]
AGENT_00120,VT_AB,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00161,VT_C,230361,1,1,5.522,6.214,19.97,22.097,48.281,2.545,140.0,10.0,True,True,['TASK_21073']
AGENT_00164,VT_C,230361,1,1,5.676,6.214,19.97,22.097,48.281,2.545,140.0,10.0,True,True,['TASK_14919']
AGENT_00173,VT_C,230361,3,1,5.722,11.848,16.584,22.097,50.528,3.347,140.0,10.0,True,True,"['TASK_22891', 'TASK_13537', 'TASK_29179']"
AGENT_00176,VT_C,230361,5,1,5.106,19.861,57.772,59.834,137.466,7.998,140.0,10.0,True,True,"['TASK_22956', 'TASK_01083', 'TASK_01148', 'TASK_01171', 'TASK_20298']"
AGENT_00183,VT_C,230361,2,1,1.904,7.395,68.518,61.549,137.462,6.948,140.0,10.0,True,True,"['TASK_01290', 'TASK_01563']"
AGENT_00184,VT_C,230361,3,1,5.829,8.061,19.924,22.097,50.082,3.326,140.0,10.0,True,True,"['TASK_07546', 'TASK_17063', 'TASK_07274']"
AGENT_00185,VT_C,230361,3,1,5.937,12.793,22.069,22.097,56.958,3.639,140.0,10.0,True,True,"['TASK_07174', 'TASK_21253', 'TASK_03508']"
AGENT_00195,VT_C,230361,4,1,5.503,8.61,30.491,33.702,72.803,4.709,140.0,10.0,True,True,"['TASK_01399', 'TASK_01155', 'TASK_12886', 'TASK_01374']"
AGENT_00200,VT_C,230361,1,1,4.295,6.867,7.522,14.336,28.724,1.656,140.0,10.0,True,True,['TASK_13987']
AGENT_00201,VT_C,230361,4,2,9.204,14.443,33.75,21.872,70.065,4.585,140.0,10.0,True,True,"['TASK_17836', 'TASK_24428', 'TASK_27581', 'TASK_04374']"
AGENT_00202,VT_C,230361,4,1,5.661,14.405,41.565,33.702,89.671,5.476,140.0,10.0,True,True,"['TASK_13479', 'TASK_16908', 'TASK_23605', 'TASK_26370']"
AGENT_00203,VT_C,230361,2,1,4.142,9.602,4.987,14.336,28.925,2.015,140.0,10.0,True,True,"['TASK_26325', 'TASK_21629']"
AGENT_00204,VT_C,230361,3,1,5.913,12.432,30.316,21.872,64.62,3.987,140.0,10.0,True,True,"['TASK_04159', 'TASK_22563', 'TASK_03829']"
AGENT_00206,VT_C,230361,3,1,4.763,12.776,31.88,22.097,66.753,4.084,140.0,10.0,True,True,"['TASK_04180', 'TASK_24339', 'TASK_23564']"
AGENT_00212,VT_C,230361,3,1,5.523,12.193,20.161,22.097,54.451,3.525,140.0,10.0,True,True,"['TASK_10347', 'TASK_14197', 'TASK_28861']"
AGENT_00217,VT_C,230361,1,1,0.92,8.472,68.084,61.549,138.105,6.628,140.0,10.0,True,True,['TASK_24668']
AGENT_00219,VT_C,230361,2,1,4.142,10.794,29.419,21.872,62.084,3.522,140.0,10.0,True,True,"['TASK_22564', 'TASK_19423']"
AGENT_00260,VT_AB,1533456031,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00261,VT_AB,1533456031,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00451,VT_AB,1746883131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00612,VT_ABD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00613,VT_ABD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00614,VT_ABD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00615,VT_ABD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00616,VT_ABD,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,True,True,[]
AGENT_00624,VT_C,230361,8,5,23.046,54.209,58.288,22.097,134.594,8.918,140.0,10.0,True,True,"['TASK_22363', 'TASK_03306', 'TASK_23323', 'TASK_04130', 'TASK_10846', 'TASK_11039', 'TASK_03359', 'TASK_22987']"
AGENT_00625,VT_C,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
AGENT_00626,VT_C,230361,0,0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,10.0,True,True,[]
